gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
MYO1E,3.95096165516895E-06,3.16473734670137,0.647,0.23,0.072903144461177
TNFRSF10D,7.47269143114464E-16,3.16213932592497,0.471,0.032,1.37886102287481E-11
RNF144B,0.192253095904653,3.15992075413083,0.294,0.193,1
MICAL1,0.152667961417924,3.15113537891659,0.353,0.253,1
PARN,0.855326533161932,3.14781456540907,0.235,0.251,1
IFI44L,0.000498881382049,3.14089447061629,0.353,0.098,1
LIPA,0.002134776951832,3.13285487400866,0.647,0.377,1
GABPB1.IT1,0.004386569081748,3.12764390278793,0.412,0.174,1
EIF3G,0.950735406897849,3.12593606221277,0.294,0.296,1
ARID5A,0.000862378581183,3.12120135664172,0.294,0.069,1
GRN,0.00931362550779,3.11673373550108,0.471,0.203,1
NPC2,2.67657254684185E-06,3.11269729293983,0.765,0.314,0.049388116634326
ZNF321P,0.000207223993016,3.10986889055445,0.294,0.063,1
LRRC8C,0.076748734609417,3.10587804462159,0.294,0.158,1
UHRF1BP1,0.471537149925444,3.07803307905457,0.176,0.272,1
SLC43A2,0.032200536959467,3.07699145536305,0.353,0.164,1
CDKN1A,5.47909542542689E-11,3.07335325933193,0.647,0.106,1.01100268789977E-06
SNHG3,0.76898702202945,3.07195287743502,0.412,0.433,1
NPL,0.102049062604122,3.06564112259664,0.353,0.237,1
CTTNBP2NL,0.000714203479297,3.0548739419495,0.765,0.509,1
ARHGAP6,0.00245637073934,3.04816338940089,0.294,0.084,1
RCSD1,9.14454273240143E-05,3.03753810759831,0.294,0.061,1
AKAP13,6.54869688178649E-06,3.03078490340308,0.882,0.559,0.120836554862724
CREB3L2,0.000768901502748,3.03045426174115,0.529,0.208,1
KCTD12,3.90136548486357E-10,3.02491664880245,1,0.404,7.19879959267026E-06
BCAR3,0.001086220917232,3.02402533345527,0.588,0.306,1
FHOD1,1.05871669541557E-07,3.00758488549668,0.294,0.032,0.001953544046381
PRR13,0.536227437574047,2.99966340265766,0.294,0.272,1
MOB1A,0.000564624615737,2.99844970994466,0.765,0.575,1
AREL1,0.349437298886064,2.99535919009635,0.471,0.393,1
HLA.E,2.27612427500937E-12,2.99294205754714,0.647,0.09,4.19990451224729E-08
ESCO1,0.360345787999365,2.98154875128428,0.235,0.396,1
RPS2P5,0.084529431765966,2.97871791940741,0.353,0.206,1
RNF149,0.135093197133945,2.96973339130963,0.529,0.509,1
AL355304.1,0.013734747520097,2.96656529665237,0.353,0.148,1
WDR61,0.051553873022114,2.96580472366027,0.294,0.575,1
IRAK3,3.93062922149083E-10,2.96492852903815,0.529,0.079,7.25279703949488E-06
B2M,1.84600921544506E-10,2.95910109478842,1,0.62,3.40625620433922E-06
STAT1,0.966827572701005,2.95593020130753,0.353,0.451,1
PLRG1,0.495989135451995,2.95161242580394,0.529,0.443,1
ZUFSP,0.090091870767428,2.9474424064908,0.118,0.325,1
MIR29B2CHG,0.976071137244099,2.9435028680415,0.235,0.285,1
MTHFD2,0.11611561306164,2.94114898199337,0.471,0.343,1
EXOSC9,0.709073973829932,2.93746460504968,0.235,0.354,1
PHYKPL,0.604164777399444,2.93576363642667,0.353,0.351,1
PEAK1,5.75107455095662E-05,2.93320541073723,0.706,0.348,1
PLSCR1,0.001112016055801,2.93087608025312,0.471,0.201,1
RAB1B,0.491695531039127,2.92692052289285,0.176,0.261,1
CHN2,0.916330151402058,2.92018022103176,0.412,0.427,1
CTSH,0.012022941999553,2.91862010858718,0.471,0.245,1
DHRS3,2.53978277279472E-05,2.9167990787095,0.529,0.145,0.468640717236081
SLC1A5,1.93077582784789E-06,2.91623012513673,0.294,0.04,0.035626675575449
EDEM1,0.21061078179117,2.9153779027051,0.471,0.369,1
ZNF846,0.495393882751463,2.91309451878806,0.294,0.216,1
BACH1,9.06262675732644E-06,2.91173092125787,0.824,0.391,0.167223588926187
PACSIN2,0.424457625832616,2.91012191352915,0.353,0.277,1
TMEM176B,0.000612339475279,2.90830684464782,0.353,0.1,1
RNASET2,1.78579728333382E-07,2.90569720023542,0.824,0.348,0.003295153147208
GGA3,0.813352745284287,2.89546635731354,0.294,0.272,1
IVD,0.092933609834687,2.89521407552495,0.647,0.43,1
PTPRJ,0.000752950632652,2.89042015944066,0.588,0.266,1
ZFPM2.AS1,0.020702790756918,2.88879322828468,0.353,0.15,1
SLC12A6,0.016287510093623,2.88359758115048,0.647,0.398,1
RALY,0.915057006100664,2.88308978652549,0.235,0.272,1
ADAM17,0.013471249116279,2.87911723686301,0.706,0.528,1
ELL2,1.07578848639125E-06,2.87103003428486,0.941,0.496,0.019850449150891
KDM3A,0.128188593861336,2.86822871123584,0.176,0.398,1
MALT1,0.288009943318202,2.85744299018877,0.412,0.301,1
CPED1,6.78653568266195E-09,2.85630154548524,0.471,0.071,0.000125225156416
ATF7IP2,0.001180565347398,2.85448064684207,0.471,0.182,1
NCOA4,0.010378530710476,2.85356950742503,0.765,0.57,1
MIR616,0.003795559348614,2.8413052075712,0.353,0.129,1
ZFHX3,7.85855734467929E-06,2.83959193530345,0.882,0.406,0.145006100124022
C17orf62,0.012388557329791,2.83532518716689,0.412,0.177,1
GIT2,0.118768326728093,2.82911073550962,0.118,0.301,1
TRAF6,0.97997474265366,2.82161308116194,0.235,0.266,1
CBWD2,0.608430244997096,2.8149844411199,0.529,0.599,1
MBNL1,0.000316773431448,2.81397629313074,0.882,0.641,1
SFMBT2,0.004584351477182,2.81282784427283,0.647,0.314,1
GDAP2,0.849291689016438,2.80590045185207,0.235,0.322,1
MTFMT,0.024667732603156,2.80313524001513,0.059,0.351,1
DAB2,8.34170600890291E-10,2.80174659519212,0.588,0.103,1.53921159276276E-05
GTF2IRD1,0.834115051774635,2.80067584273235,0.235,0.293,1
ZNF283,0.105195920248312,2.79969520252097,0.118,0.311,1
PNRC1,0.06887677048319,2.79811354518299,0.706,0.546,1
CAP1,0.002249641929099,2.79471322719784,0.882,0.673,1
TPD52L2,0.41332796739126,2.794050857693,0.412,0.309,1
RAP1A,0.001719837648472,2.7893491943271,0.765,0.356,1
RPS27AP12,0.294309360201642,2.78702344932389,0.588,0.501,1
AC016831.7,0.030963330015157,2.78575723028249,0.353,0.158,1
SRGAP2,5.26930790371187E-06,2.78313888111738,0.882,0.662,0.097229269439291
TOR1AIP1,0.378295231428268,2.78110007465656,0.412,0.43,1
PTPRE,7.98260582966795E-05,2.77846858946143,0.824,0.499,1
FBXW11,0.838607406405004,2.77844050914042,0.353,0.47,1
RASSF3,1.75489095913767E-05,2.76912049441722,0.588,0.182,0.323812479780082
CORO1A,0.000280553966445,2.76389187832011,0.294,0.063,1
ZNFX1,0.567413268031465,2.76311978992679,0.353,0.475,1
C14orf37,0.830844295355998,2.75762477970647,0.412,0.462,1
MASTL,0.008335468769235,2.75542523144415,0.353,0.135,1
FLT1,9.52330996423613E-06,2.75110985209794,0.471,0.124,0.175724115460085
WDR91,0.376766891472732,2.75013966540341,0.353,0.296,1
ADPGK,0.007229357938432,2.74899659648835,0.412,0.166,1
MYH9,0.002381115058137,2.74699982831571,0.588,0.293,1
AL136164.3,0.148338012618367,2.74415614346011,0.118,0.327,1
FAM96A,0.525489701953272,2.74022821520488,0.294,0.253,1
ITGB5,4.65955796669053E-05,2.73133109904771,0.471,0.135,0.859781636013737
GSAP,0.449236059067215,2.73026310913769,0.412,0.375,1
AP3S2,0.8623007636051,2.71882046419607,0.294,0.317,1
FAM208B,0.336513964063911,2.71734404712465,0.412,0.588,1
DNAJC10,0.794263094940702,2.71721664511355,0.471,0.607,1
SWAP70,0.010109380695461,2.71521869165661,0.529,0.264,1
UTRN,0.148783762915755,2.70579931298149,0.412,0.29,1
SMAP2,0.000412375955989,2.70123835385262,0.706,0.377,1
HK2,1.33059316470405E-05,2.69723148339609,0.353,0.066,0.245521050751191
RNU4ATAC,3.95882438470318E-05,2.69053683082208,0.412,0.106,0.73048227546543
TNFRSF21,0.117765429860291,2.68775271216113,0.353,0.216,1
TMA16,0.040831099426342,2.68257676146056,0.059,0.317,1
ERN1,0.154688754033575,2.68042850488066,0.353,0.216,1
SLC8A1.AS1,0.159973426419484,2.67989255049298,0.412,0.303,1
SSH1,0.003544008693262,2.67697264441229,0.588,0.338,1
ERCC4,0.202825738431804,2.67030540374306,0.176,0.398,1
SLC9A9,0.186054152382944,2.66644109128264,0.353,0.277,1
MAPKAPK2,0.000502321019923,2.66472296790447,0.353,0.09,1
STX3,0.609677384159865,2.66342639090419,0.176,0.259,1
NSMCE2,0.475634965359704,2.6596888231368,0.176,0.282,1
MYLIP,0.016893565083852,2.63412287708362,0.471,0.266,1
SLC35A3,0.073391493147511,2.63382434429235,0.176,0.435,1
DGKA,0.030146857249963,2.63341922771032,0.353,0.179,1
ANP32B,0.639078198922487,2.62296661561917,0.235,0.317,1
SNAPIN,0.382283391291069,2.62188043403194,0.294,0.396,1
INTS9,0.396254615372468,2.61314950077685,0.294,0.232,1
NUP54,0.141280025577737,2.61216288085226,0.176,0.414,1
GSS,0.463663355768723,2.61037574018526,0.235,0.359,1
KLF6,4.17239979118225E-06,2.61030185693097,0.941,0.707,0.076989120946895
HNRNPAB,0.905449536160273,2.60883337134475,0.235,0.256,1
CLIC1,1.8989975614973E-06,2.60720298950304,0.412,0.079,0.035040303004748
ARRB2,0.000218132502068,2.60320520891281,0.529,0.193,1
HCCS,0.115643248923276,2.59644436972365,0.294,0.156,1
ENSG00000288792.1,0.092021372824927,2.59383957858148,0.471,0.327,1
CHCHD3,0.136931831782794,2.59336894637601,0.176,0.393,1
DR1,0.560736221027302,2.59328773069283,0.471,0.609,1
ZNF335,0.527032683850969,2.58672353015074,0.176,0.266,1
JMJD6,0.858465158297145,2.58383837340999,0.235,0.261,1
RREB1,7.67484257513843E-06,2.57937161466516,0.529,0.153,0.141616195196454
SLC15A4,0.471536951054671,2.57766065781907,0.353,0.335,1
TPP1,0.001588388912899,2.57606376283992,0.706,0.38,1
GLIDR,0.018408261505332,2.57220424769224,0.059,0.369,1
UXS1,0.305326866370021,2.57204849015908,0.118,0.253,1
UBASH3B,0.023280425670495,2.56812970343031,0.471,0.235,1
NUB1,0.463128611167415,2.56662666819013,0.353,0.459,1
ITPRIPL2,0.01296938143392,2.56570186069079,0.294,0.1,1
ADRB2,2.39174889198773E-05,2.56426098494089,0.353,0.066,0.441325505549575
BTBD19,0.009793385494138,2.56051585462966,0.294,0.108,1
P4HB,0.758348799969531,2.55848081846629,0.294,0.348,1
MEF2A,3.2477197597557E-06,2.5563904226371,1,0.549,0.059926925007012
PYM1,0.515183197601693,2.55594206139825,0.294,0.224,1
ITM2B,8.63304828482623E-08,2.5553316180416,1,0.818,0.001592970069516
BTBD1,0.124117843963232,2.55475900444612,0.118,0.343,1
JAK1,0.014034225895928,2.55009684468456,0.647,0.588,1
THUMPD3,0.867083613226669,2.54884429941751,0.294,0.396,1
NRBF2,0.578288867828658,2.54841738031949,0.353,0.311,1
MAML2,0.104871366712779,2.54353819822175,0.471,0.332,1
SMURF1,0.441978009016304,2.54310284663049,0.353,0.314,1
PMS1,0.416193281690632,2.53907261437255,0.294,0.512,1
CDC73,0.41748428415509,2.5364266192009,0.529,0.456,1
AC016831.1,0.158025179884061,2.53111997782813,0.471,0.351,1
CAPN7,0.942609727307591,2.52992192904675,0.412,0.462,1
GSN,2.66453518231691E-05,2.52244284674352,0.882,0.404,0.491660031841117
MAX,0.884043336735086,2.51454392603544,0.294,0.317,1
MED12L,0.004080102898355,2.51384515961584,0.765,0.459,1
SNX29,0.65530586440695,2.51365739586869,0.412,0.38,1
SYTL3,6.82206659711505E-06,2.51244138878326,0.353,0.063,0.125880772849967
LINC01002,0.378456277148458,2.50861999236137,0.294,0.248,1
STK17B,4.32018271269061E-07,2.5069342539559,0.882,0.335,0.007971601141457
ZC3H18,0.207389203521516,2.50607193334286,0.353,0.237,1
ZNF3,0.80898507120212,2.50233979969336,0.235,0.303,1
ZNF805,0.082501754884697,2.49955282570827,0.176,0.451,1
STOM,5.84386533742748E-05,2.49299265559689,0.706,0.301,1
ST8SIA4,0.414693424821956,2.48946058216942,0.294,0.227,1
ATP6V1B2,0.125222503308217,2.48831860063724,0.706,0.66,1
ARPC2,0.003101088040642,2.48229104564457,0.882,0.847,1
TTC21A,0.197975227534411,2.4775999945177,0.294,0.166,1
SP110,0.006423671403541,2.4759416185068,0.412,0.177,1
CWF19L1,0.680942240095254,2.47070041130129,0.353,0.356,1
RHEB,0.477035750247479,2.46500574701216,0.353,0.536,1
AIP,0.097131943995713,2.46350378229165,0.059,0.253,1
SLC11A2,0.03355032332708,2.4599798851647,0.706,0.565,1
RPS2,0.352001076587239,2.45891934115824,0.647,0.557,1
RNF6,0.250544149158748,2.44760269878647,0.118,0.272,1
MCL1,6.07927901870487E-06,2.44573086801469,0.882,0.499,0.112174856453142
MYL12A,0.000184643820978,2.44490990377666,0.706,0.306,1
ZNF143,0.234907600627765,2.44371985168081,0.118,0.264,1
RNF38,0.424293064631151,2.44129319748627,0.353,0.464,1
TPM3,1.16267110623294E-05,2.43943039079957,1,0.728,0.214536072522102
PDK4,0.004231706490651,2.43652428949364,0.647,0.343,1
UNC50,0.640459843718581,2.43224175117008,0.294,0.361,1
GNL2,0.246071433227843,2.43132265398685,0.353,0.259,1
ZNF34,0.595217639639578,2.42930155144575,0.176,0.253,1
ZFAND2A,0.087780618601919,2.42014842052624,0.235,0.433,1
ENSG00000288928.1,0.413751996876728,2.42002785698957,0.294,0.253,1
PARP4,0.005989623035785,2.41839150743923,0.412,0.169,1
DISP1,5.43006911386082E-05,2.41832244414088,0.647,0.235,1
LMAN1,0.238449246457059,2.41825331296496,0.353,0.557,1
COX16,0.225896081942629,2.41284004878829,0.235,0.425,1
GALNT10,0.115744362931094,2.40273371752798,0.294,0.169,1
ATF3,0.051845322306484,2.39825748419928,0.353,0.211,1
EXOSC2,0.619278241665189,2.39611133071273,0.294,0.412,1
NUAK1,0.209891728059869,2.39433078770876,0.588,0.525,1
FTL,0.118615184547717,2.39303658792851,1,0.966,1
KIAA0825,0.089073390170217,2.3925854228144,0.118,0.367,1
CHD1,0.00862423919342,2.39157177658726,0.941,0.813,1
CYB5R3,0.350803262903097,2.38900347807537,0.235,0.364,1
HOMER1,0.846144054748907,2.3869620457582,0.412,0.496,1
GNA13,0.003552436724906,2.38052446151108,0.706,0.462,1
GPX1P1,0.033186711142197,2.3804811114709,0.353,0.161,1
C6orf48,0.5008994137901,2.37977346070284,0.294,0.274,1
PNP,0.000983918835439,2.3792370058584,0.471,0.177,1
ZC3HAV1,0.72748686270926,2.37723779843436,0.353,0.364,1
GTF3A,0.094627091330928,2.37502074618499,0.176,0.385,1
METTL26,0.037862420938579,2.37429828098622,0.059,0.322,1
CD2AP,0.23394867892446,2.37344666496428,0.353,0.269,1
AMZ1,0.101521709837071,2.37004217087614,0.294,0.156,1
BHLHE41,1.89015264090816E-06,2.36481186723461,0.941,0.446,0.034877096530037
LINC01128,0.327836161892647,2.36405277572128,0.353,0.285,1
SPRY2,0.014024034157508,2.36226645304038,0.588,0.367,1
IL6ST,0.000389595227036,2.36024017349541,0.882,0.636,1
IFNGR2,0.001710789511474,2.35930631764828,0.471,0.187,1
SNX9,0.08166804467481,2.35667441770418,0.529,0.425,1
GABPB1,0.178806895857762,2.34727406608099,0.294,0.193,1
SLC25A25.AS1,0.260574756728628,2.34569972099278,0.176,0.335,1
PER1,0.389651484394849,2.34449830133347,0.471,0.414,1
TLN2,0.004047670713998,2.34314863053169,0.706,0.443,1
ANKRD44.IT1,0.000772190093389,2.34276533410901,0.353,0.1,1
STAMBPL1,0.012148920805365,2.34128660613933,0.353,0.137,1
ZBTB21,0.077180141553146,2.33836841022895,0.529,0.354,1
BFAR,0.440947112264417,2.33799286674795,0.294,0.227,1
ERCC1,0.001166473232979,2.33592844574815,0.765,0.554,1
ABI1,0.000173234537346,2.33120006503921,0.882,0.66,1
NBPF14,0.758797488887798,2.33021216385132,0.294,0.351,1
SRSF9,0.606329003909353,2.32475350580206,0.176,0.274,1
RANBP2,0.010022785612883,2.3227974656298,0.941,0.828,1
PIGL,0.325912781898886,2.32241448993334,0.176,0.351,1
GPATCH11,0.886381945748664,2.32159887812331,0.353,0.38,1
MITF,0.130389730572485,2.32114269808191,0.353,0.222,1
TNFRSF1A,0.026398211223141,2.31631976802188,0.294,0.119,1
DCUN1D3,0.82574055222354,2.31514716293899,0.235,0.282,1
TNFSF13B,0.596396256817519,2.30617664345274,0.294,0.309,1
SYAP1,0.15950126142421,2.30151007780668,0.706,0.594,1
MKNK1,0.017018332926298,2.30056403786766,0.588,0.43,1
DOCK10,0.000144426324614,2.29769001220304,0.882,0.48,1
CYTH4,2.58832553727506E-17,2.29705490510815,0.471,0.029,4.77597828137994E-13
MIPEPP3,0.675385640329939,2.29705001311572,0.176,0.253,1
NIPSNAP2,0.968849920560723,2.29695692737674,0.412,0.456,1
MAGT1,0.00517129566957,2.29564331293573,0.529,0.237,1
ZNF12,0.25073682473132,2.29348073195751,0.235,0.356,1
BIN1,0.137193827068825,2.29167236921615,0.529,0.369,1
SRGAP2C,1.89823347070328E-06,2.29120287113717,1,0.691,0.035026204001417
TMED5,0.000759363515817,2.28543666022411,0.765,0.485,1
KMT2D,0.39461935202275,2.28437619075229,0.294,0.456,1
GNB4,0.26148025876932,2.28362789242021,0.529,0.435,1
NCSTN,0.130787291427461,2.28317045393434,0.588,0.406,1
COP1,0.967911510442897,2.28307685241534,0.353,0.364,1
FMNL3,0.000300323375846,2.26736118596951,0.647,0.264,1
RAB5A,0.92435753445721,2.2613440882079,0.412,0.504,1
NEAT1,3.82222729269031E-08,2.25457593534903,1,0.646,0.000705277380047
POLR1C,0.964987011048468,2.25252311744091,0.294,0.335,1
PADI2,0.002165064754778,2.24969168543715,0.706,0.406,1
CTSL,0.026057964275588,2.24865119237663,0.647,0.43,1
PTPN14,0.287115725978351,2.24167158343676,0.294,0.216,1
FTLP3,0.115441456031114,2.23884173357259,0.647,0.734,1
AC012368.1,0.00517261397571,2.23717060419302,0.294,0.092,1
ABCA1,0.027408761118196,2.23327883695323,0.647,0.586,1
UQCRFS1,0.363361442284074,2.23049850514963,0.294,0.398,1
WNT5A,0.001108177884018,2.22947153766559,0.412,0.135,1
COX17,0.49015335672221,2.22583879125089,0.412,0.565,1
ZNF468,0.040566059463455,2.22208858369117,0.294,0.127,1
ATP6V0E1,0.124447520248034,2.21931705267875,0.647,0.493,1
MAP3K1,0.974499852952024,2.21585958624266,0.235,0.269,1
ACAA2,0.063141848238896,2.21393790738514,0.471,0.311,1
USF3,0.060532546882825,2.21328790612772,0.235,0.493,1
LSM10,0.587349251108718,2.21303459631713,0.176,0.253,1
HSDL2,0.7329904944672,2.20561156874478,0.235,0.298,1
SAT1,2.74650183716767E-08,2.20104235655983,1,0.821,0.000506784518994
ANKRD44,0.492662592369557,2.20077380296388,0.588,0.559,1
BCO2,0.082575916641476,2.20038168408653,0.412,0.285,1
AGPAT3,0.703222113293079,2.19699580264071,0.294,0.393,1
UHRF2,0.241275108481222,2.19361690637785,0.235,0.449,1
SIPA1L2,0.347908123367689,2.19340702310402,0.529,0.443,1
BCL2L13,0.222824282269963,2.193122406984,0.471,0.317,1
VHL,0.9787961925291,2.19252346252486,0.353,0.422,1
NR4A2,0.556980764927625,2.1863950222146,0.412,0.396,1
RPS6KA3,0.415803324434707,2.18431811621311,0.412,0.359,1
GNS,0.659738908370409,2.18109962865011,0.235,0.361,1
NGRN,0.013357966335519,2.17984124967271,0.059,0.391,1
PTBP3,0.735593603367094,2.17954887535849,0.353,0.501,1
BCL10,0.088863301784513,2.17098277335046,0.647,0.435,1
SCPEP1,0.67108012999021,2.16813132649908,0.294,0.301,1
ZNF765,0.188770070015616,2.16236922037861,0.118,0.301,1
DIP2A,0.903109578024587,2.15283513428546,0.412,0.525,1
MIS18BP1,0.216127001082978,2.14966631862089,0.294,0.198,1
LRRFIP1,0.091693287645267,2.14187395636289,0.765,0.662,1
AXL,1.51268959361593E-07,2.13741011479153,1,0.501,0.00279121483814
ARHGAP26,0.096366994436239,2.13376457355202,0.647,0.493,1
PBDC1,0.843046521331794,2.13269445420706,0.235,0.296,1
H2AFY,0.219635811198416,2.12968029252817,0.647,0.586,1
LTBR,0.000539691832829,2.1229799757771,0.294,0.071,1
FLVCR1,0.222347647936129,2.11912603566584,0.235,0.414,1
ATXN1,0.492547796735513,2.11905825198598,0.588,0.683,1
C3orf58,0.244242435189828,2.11829582506708,0.529,0.388,1
POMT1,0.032269230543435,2.11577776845207,0.118,0.391,1
HPS3,0.151722960573237,2.1130908216579,0.294,0.182,1
AC092279.1,0.141548831122243,2.11125858019879,0.235,0.417,1
C8orf59,0.737816434960747,2.11079744231476,0.353,0.467,1
PABPC1,0.000588955008399,2.10981040579062,1,0.884,1
GPCPD1,0.009875461876909,2.10933435995256,0.706,0.488,1
MFSD1,0.214394948747801,2.10844789783124,0.412,0.306,1
UBL7,0.090621875299508,2.10509843596511,0.059,0.259,1
ZNF7,0.316643703788928,2.10493266682629,0.235,0.42,1
LYST,0.476575943245844,2.10190032702815,0.412,0.591,1
NUMB,0.175142320586826,2.0995343111756,0.706,0.66,1
MTND1P23,0.071300538788379,2.09883915532785,0.529,0.441,1
TMEM2,0.956436228695599,2.09602092972826,0.294,0.327,1
ITPRIP,1.70015429951567E-11,2.09437227962369,0.588,0.084,3.13712471346631E-07
UBE2E2,0.366819712935209,2.09283149016415,0.353,0.282,1
SLC25A37,8.60240644035774E-08,2.09120916955855,1,0.485,0.001587316036375
TTLL3,0.084411754607807,2.08684798113102,0.059,0.264,1
TWSG1,0.196340420584201,2.08560368818434,0.353,0.245,1
CWC22,0.374792313475586,2.08481815407641,0.294,0.549,1
KLHL3,0.096868099122055,2.08373157957954,0.118,0.319,1
RASGRP3,0.0092971501774,2.08328991570317,0.412,0.177,1
GSTK1,0.349259030684904,2.0830560365372,0.235,0.388,1
PTGS2,1.2483877644707E-05,2.08098634031585,0.353,0.066,0.230352510300134
SNHG16,0.702675797657755,2.06768261055041,0.294,0.282,1
ETV6,0.054824543196106,2.06766945027977,0.412,0.235,1
TMEM9B.AS1,0.987799442218019,2.06763817571339,0.235,0.269,1
OS9,0.608497815922183,2.06622352870843,0.294,0.398,1
JAG1,0.399158334555012,2.06468070160701,0.294,0.237,1
VASH1,0.000839998285815,2.0643152726595,0.529,0.201,1
AC002044.1,1.35791861720063E-06,2.06428104579994,0.294,0.037,0.025056314324586
CIP2A,0.057755572106481,2.06421552576828,0.412,0.232,1
FAM120A,0.98098682995562,2.06288317913631,0.471,0.441,1
LAP3,0.11027043988398,2.05414306731291,0.176,0.459,1
ADAT1,0.845139611605448,2.05344992717051,0.412,0.472,1
MFSD6,0.109016961928483,2.05253409014531,0.118,0.354,1
CARS2,0.198313938338309,2.05169354243185,0.294,0.185,1
ST7L,0.685807893582756,2.04831873076621,0.412,0.343,1
ZNF160,0.052153496429905,2.04800817817928,0.176,0.412,1
HNRNPA1P48,0.076935033327415,2.04748615370572,0.471,0.689,1
FAM91A1,0.163592535726233,2.04499958321871,0.176,0.412,1
MRPL41,0.378321193773334,2.03968339936753,0.176,0.277,1
CNOT10,0.057099134399917,2.03591736369727,0.118,0.351,1
ZNF708,0.283314133978286,2.0358409522294,0.353,0.485,1
COTL1,0.008100946708874,2.03191208261798,0.647,0.356,1
NUP153,0.534315088224324,2.03079510603566,0.529,0.557,1
ZC3H11A,0.266516923011336,2.03071771196194,0.118,0.256,1
ERGIC1,0.489779065087761,2.02789328662614,0.294,0.412,1
