"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MRPL13",0.0424135086523838,-0.571514184420416,0.25,0.426,1
"C5orf24",0.384769467139809,-0.57177244742592,0.545,0.42,1
"APTX",0.983513346698175,-0.57248236198782,0.432,0.452,1
"LEMD3",0.0385232479098298,-0.572493891986905,0.295,0.423,1
"GORASP2",0.416558081703543,-0.573245953864538,0.318,0.389,1
"RARB",0.0962466382143971,-0.573647187493322,0.136,0.259,1
"AC106800.1",0.0999571446677065,-0.573787425164479,0.227,0.307,1
"TLN2",0.0599144229098217,-0.573900530861569,0.364,0.466,1
"METTL8",0.473070299208419,-0.573920672087092,0.205,0.253,1
"PSMA5",0.853765958963532,-0.573970972225006,0.5,0.472,1
"GOLGA2",0.54883678858643,-0.57438218584554,0.477,0.511,1
"LINC00632",0.595451843256733,-0.574562989621771,0.864,0.858,1
"PTGR1",0.0720598377059827,-0.574595785162896,0.159,0.301,1
"C8orf33",0.637317267446985,-0.575087752786041,0.341,0.375,1
"ATXN7L3B",0.162318483354644,-0.575134545082214,0.75,0.778,1
"SCRG1",0.762162218902463,-0.575314828754689,0.455,0.452,1
"GOLGB1",0.26322531025834,-0.5760237893825,0.841,0.852,1
"ATG4B",0.196578294761652,-0.577151463552255,0.25,0.341,1
"RPL7P9",0.0191333906583579,-0.577500763167816,0.705,0.781,1
"RPL26P19",0.00137708142602036,-0.577582970355559,0.114,0.338,1
"BIRC6",0.0753101993155049,-0.577917723716734,0.886,0.903,1
"MAPK1IP1L",0.0342593407873764,-0.578693820763362,0.659,0.793,1
"CCND3",0.204514699344355,-0.579133421918959,0.182,0.281,1
"COL12A1",0.0818522096911919,-0.579161764797673,0.182,0.284,1
"CHMP3",0.986324518395729,-0.579306098194094,0.545,0.5,1
"AC021078.1",0.32616227054404,-0.579671918822007,0.295,0.366,1
"WDR91",0.496646993913552,-0.57974950483824,0.273,0.301,1
"OPA1",0.0800963840057477,-0.579991502509966,0.545,0.628,1
"RAB3GAP1",0.110886504331634,-0.581475388678863,0.682,0.71,1
"C17orf75",0.0757957722455832,-0.581547836308392,0.227,0.372,1
"RF00019-ENSG00000274967.1",0.774373840869515,-0.581571911520382,0.273,0.281,1
"ATP6V0E2",0.370468822998257,-0.581835088128506,0.477,0.523,1
"LPIN1",0.0353604861963154,-0.581928440631523,0.591,0.653,1
"FLOT1",0.021474976515023,-0.583035419948752,0.114,0.281,1
"LSM7",0.0434419812699117,-0.583237820251695,0.182,0.332,1
"ZNF431",0.820524732648598,-0.58340397904248,0.477,0.452,1
"SYNCRIP",0.838755039062372,-0.584329045149667,0.455,0.42,1
"PANK3",0.776912006048122,-0.584646812527143,0.614,0.605,1
"MT.ND6",0.0122462306471416,-0.585544506393363,1,0.949,1
"NUP153",0.666082448798069,-0.585824840878862,0.591,0.551,1
"TM9SF3",0.660145910020725,-0.586680824849077,0.636,0.653,1
"PDE4DIP",0.0176134220665351,-0.587176921786598,0.682,0.759,1
"PPIAP22",0.146706767178701,-0.5872079409268,0.818,0.773,1
"MGRN1",0.84107623464603,-0.587285414457325,0.409,0.412,1
"NFX1",0.208446936945312,-0.587795203459002,0.545,0.423,1
"PSMB7",0.265693377432161,-0.587811411781861,0.614,0.679,1
"KIAA1586",0.118874804971022,-0.588944041414389,0.318,0.463,1
"LNX1",0.0189907471063422,-0.590634679668993,0.091,0.25,1
"NDUFV2P1",0.165611509974005,-0.590744853315162,0.386,0.455,1
"MAK",0.0414127399802273,-0.590866551805918,0.182,0.347,1
"COX6A1",0.0418076136742304,-0.591295724903055,0.955,0.909,1
"ZBTB41",0.258935478795158,-0.591785782921031,0.364,0.452,1
"NEGR1",0.0251000643503708,-0.592104297999203,0.341,0.503,1
"ATP5PO",0.107798279039125,-0.592465619451324,0.773,0.781,1
"ATP5MC1",0.06171287591444,-0.593028218449635,0.591,0.645,1
"ZNF141",0.00671042871598448,-0.593169646207669,0.295,0.52,1
"CTPS1",0.630850308197126,-0.593253874352548,0.295,0.324,1
"KMT2E",0.00961330721793384,-0.593579945997622,0.977,0.96,1
"LRCH3",0.162877231750712,-0.594144218501662,0.455,0.551,1
"IQCG",0.267429387867548,-0.594191753161549,0.205,0.273,1
"CCZ1B",0.356239562221503,-0.594313815685685,0.432,0.358,1
"RTCA",0.278283440214994,-0.594628675004063,0.341,0.398,1
"MFAP3",0.0104777554221372,-0.59471221087591,0.205,0.415,1
"PIK3R4",0.39594718790236,-0.594810286677502,0.25,0.312,1
"TMEM208",0.141084048049625,-0.595829875918216,0.25,0.352,1
"ZNF417",0.111542709503678,-0.596367263993405,0.182,0.301,1
"SETD7",0.361226294188464,-0.597049001054614,0.364,0.29,1
"PRKAR2A",0.877899362447696,-0.598084294743278,0.682,0.619,1
"COX7A1",0.219263074451322,-0.598259323334614,0.182,0.264,1
"PLOD2",0.335826321914807,-0.598293087567876,0.318,0.384,1
"TPST1",0.579762754584908,-0.598402598864831,0.318,0.335,1
"MCCC1",0.443803329075912,-0.59850350440943,0.341,0.395,1
"TMSB4XP8",0.0886471487834666,-0.598637437618233,0.705,0.733,1
"RPL7P1",0.250393867260965,-0.598920958311076,0.659,0.656,1
"ZNF248",0.0275908595789177,-0.599655498392918,0.25,0.426,1
"SAMM50",0.0943187492285864,-0.600045632011041,0.227,0.349,1
"PREX2",0.468638565946244,-0.600385471803342,0.545,0.46,1
"FAM13B",0.785279161591621,-0.601414309714338,0.591,0.497,1
"TTC17",0.120424372255056,-0.60220978739742,0.682,0.784,1
"GLIDR",0.900471100310019,-0.602281976921182,0.364,0.355,1
"NUDCD1",0.118390168872652,-0.602494129488715,0.227,0.332,1
"UROD",0.844231016408426,-0.602964579423278,0.409,0.412,1
"DDHD2",0.113804992148479,-0.603118631470924,0.409,0.545,1
"NRDE2",0.561466068622972,-0.603387203665104,0.477,0.491,1
"UQCRQ",0.074109501541894,-0.603644981687986,0.75,0.79,1
"ZNF583",0.087107042047049,-0.603993657116615,0.205,0.332,1
"USP32P3",0.559173329789554,-0.604082334548818,0.5,0.466,1
"LYST",0.174083825024569,-0.604129368588361,0.5,0.594,1
"SRI",0.804169195571404,-0.604534865743498,0.75,0.69,1
"MRPS25",0.0460064009829557,-0.605747449800456,0.341,0.5,1
"ABI2",0.0106196706075678,-0.605988166573582,0.659,0.869,1
"RAB11A",0.124179743167294,-0.606317540776542,0.659,0.724,1
"ZNF571",0.852868257681366,-0.606674034082672,0.25,0.222,1
"SLC7A14",0.524958942940653,-0.60743921694203,0.341,0.276,1
"YME1L1",0.0565657630477952,-0.608221070248775,0.682,0.787,1
"ENSG00000289361.1",0.00625635108816256,-0.608360326709588,0.159,0.361,1
"SIRT3",0.121864910663272,-0.609643306718775,0.136,0.256,1
"ACOX1",0.319764514159263,-0.609862929701603,0.568,0.611,1
"TFCP2",0.315070091363106,-0.611880366589216,0.364,0.281,1
"MUM1",0.983077036995046,-0.612658297941871,0.75,0.707,1
"FUBP1",0.0177200941419565,-0.613544398397738,0.682,0.869,1
"AP3M2",0.220167398268279,-0.613939506038805,0.409,0.48,1
"PCCA",0.00529245358700884,-0.613947805983023,0.091,0.29,1
"GLYR1",0.496740532528713,-0.614404177591753,0.409,0.469,1
"ING3",0.623678979706534,-0.61510037740184,0.545,0.568,1
"RPL13",0.015170762602872,-0.615311707988535,0.659,0.841,1
"ZMYM1",0.562214866137966,-0.616048825203253,0.25,0.301,1
"AP3M1",0.0640525215270407,-0.616618291899413,0.318,0.472,1
"NRXN3",0.681102343109963,-0.616769302970747,0.568,0.526,1
"MAGI3",0.00363205305129415,-0.616771238951833,0.341,0.54,1
"CEP290",0.72990232975006,-0.616963248877378,0.773,0.739,1
"ZMIZ1",0.142485116502955,-0.617642947789671,0.545,0.639,1
"RALBP1",0.71084103983728,-0.617795489795703,0.455,0.443,1
"BTF3L4P2",0.994847485835707,-0.618060188897387,0.25,0.247,1
"GSR",0.0615995924644777,-0.618452245801025,0.227,0.392,1
"CEP57",0.0272819013090136,-0.618909832644494,0.5,0.668,1
"ACTG1",0.00220711802831853,-0.619911097202342,1,0.989,1
"BRWD3",0.348766493762452,-0.619962082948313,0.341,0.378,1
"RANBP9",0.410949123746843,-0.620126701288045,0.409,0.511,1
"TTC21B",0.481056588703676,-0.620184309349071,0.591,0.594,1
"ACTR6",0.707675883349417,-0.620498139989007,0.432,0.452,1
"CCT6A",0.013824687570235,-0.620770005468801,0.636,0.801,1
"PPP1R12A",0.00545183009314497,-0.620772400945042,0.795,0.923,1
"ADH5",0.0474777488846973,-0.621061841347888,0.341,0.494,1
"GFPT1",0.0195989057638367,-0.621229248763375,0.409,0.58,1
"RPLP0P6",0.00654632916378279,-0.621945680406051,0.341,0.557,1
"ZNF138",0.0580123052906605,-0.621982071817267,0.182,0.332,1
"NDUFB8",0.105913231272525,-0.622177991145773,0.727,0.778,1
"EGR2",0.129855052659721,-0.622439778254097,0.273,0.185,1
"RPS27A",0.0154616455463156,-0.622575453119836,0.932,0.935,1
"CNN3",0.0473341749154758,-0.623117802160913,0.773,0.818,1
"SEC31A",0.0052326112112794,-0.623333912387706,0.591,0.844,1
"GREB1",0.554332440526436,-0.623451969543613,0.273,0.312,1
"RYK",0.85636711410206,-0.623918395264495,0.455,0.472,1
"MYL12B",0.0915210330425147,-0.624848925039084,0.705,0.784,1
"MRPL44",0.116489128813044,-0.626153554759354,0.25,0.381,1
"SERP1",0.0807193013929692,-0.62736217613874,0.455,0.56,1
"SHPRH",0.0645089282354321,-0.628497041568509,0.568,0.679,1
"ARF6",0.775487082531883,-0.628844390341976,0.818,0.741,1
"RPL4P4",0.00400495575989183,-0.629125289197868,0.432,0.619,1
"ECI2",0.381575629658048,-0.629820963136598,0.295,0.369,1
"RPS15",0.0110649724496566,-0.630625879922206,0.682,0.835,1
"STAM2",0.863081521342437,-0.631035359682908,0.455,0.474,1
"BCAP29",0.00695404148243329,-0.631177055703979,0.068,0.259,1
"APEX1",0.0832661159634797,-0.631270616030775,0.477,0.631,1
"TMOD1",0.14457105718424,-0.631917379756474,0.227,0.347,1
"PCNT",0.129858478627341,-0.632108068668921,0.545,0.614,1
"ATP5F1C",0.0512795649117238,-0.632259335764171,0.75,0.835,1
"AP2M1",0.391735730473596,-0.632427238746945,0.773,0.702,1
"UHRF1BP1L",0.475667811794133,-0.632921195396844,0.455,0.497,1
"ERGIC1",0.621184456031774,-0.63301864206566,0.364,0.412,1
"TMEM183A",0.796023919195865,-0.633267448616817,0.409,0.401,1
"SSRP1",0.398827825538417,-0.633641457625116,0.409,0.42,1
"AC113935.1",0.311722324993282,-0.633872101202103,0.295,0.33,1
"SLC7A1",0.453759395009378,-0.634623778935404,0.25,0.315,1
"CELF5",9.368971359505e-05,-0.634934627330982,0.114,0.443,1
"NSFL1C",0.257582002320499,-0.635852815751822,0.455,0.506,1
"DCAF8",0.637099175189541,-0.635954395003788,0.636,0.551,1
"NSUN4",0.417789982490163,-0.639126169288528,0.25,0.312,1
"USP40",0.960793188180294,-0.639299423327188,0.409,0.418,1
"MED23",0.227802016897795,-0.639448895276098,0.545,0.628,1
"RPL13A",0.0325149468433976,-0.639738793935662,1,0.909,1
"IRAK1BP1",0.197760438344403,-0.64106117106216,0.182,0.276,1
"MED19",0.0212009670812692,-0.641556858139544,0.205,0.386,1
"CES4A",0.744825785121343,-0.641622668309879,0.318,0.276,1
"ZNF829",0.413597006565149,-0.641960061244445,0.227,0.273,1
"RNF216P1",0.00122897159461026,-0.642843416801656,0.227,0.523,1
"AC022294.1",0.621181777450878,-0.643351368503735,0.25,0.21,1
"RAB22A",0.990344813116192,-0.643646436930717,0.523,0.466,1
"BRAF",0.00357253398082697,-0.643905638628764,0.659,0.852,1
"CDKN2D",0.663976551001517,-0.64450933777089,0.318,0.259,1
"RPL15P3",0.00427497628879792,-0.644653772974375,0.614,0.767,1
"SMPD4",0.804712264070787,-0.645102774467953,0.341,0.321,1
"LARP4",0.828320654788982,-0.645513507637498,0.614,0.543,1
"NDUFA4",0.039249311745385,-0.645807389315967,0.955,0.935,1
"ATF7IP",0.0910674139898055,-0.64581841439455,0.568,0.665,1
"ZNF692",0.0854811207248948,-0.645866619949115,0.136,0.261,1
"CCNT2",0.559736742557122,-0.646068937990606,0.591,0.577,1
"ATP6V0D1",0.889475051208868,-0.646559691612127,0.545,0.523,1
"GLG1",0.214448285111139,-0.646998433044127,0.909,0.838,1
"MYO10",0.318094396575276,-0.64723862581836,0.682,0.54,1
"GTF2I",0.0683785361558777,-0.648026938542412,0.659,0.719,1
"UQCC2",0.980515305124269,-0.648539665280238,0.477,0.452,1
"JUP",0.124202640482435,-0.648584332151243,0.341,0.23,1
"PATJ",0.0349543764489031,-0.649507723604109,0.205,0.364,1
"ZNF84",0.440566019463428,-0.649539717542187,0.545,0.565,1
"SLC19A2",0.0324072000990771,-0.649647214454293,0.136,0.307,1
"MRPS31",0.328457647025814,-0.649985505768819,0.341,0.395,1
"GSPT2",0.070262728298645,-0.650253960972875,0.182,0.298,1
"MRTO4",0.371146541844071,-0.650920502157265,0.205,0.264,1
"ENSG00000289437.1",0.0285137968634768,-0.651655812287057,0.523,0.696,1
"EIF4A1",0.714794889147752,-0.651666241655697,0.25,0.273,1
"VPS39",0.072700839189834,-0.651886053032553,0.318,0.429,1
"NRF1",0.101739349812735,-0.652337936062687,0.25,0.372,1
"PCNX4",0.0110056749967478,-0.652369520206266,0.523,0.673,1
"GLT8D1",0.701985425605312,-0.652619450824418,0.273,0.301,1
"WDR61",0.726175917950415,-0.652755856935994,0.545,0.565,1
"ZFHX3",0.00437401421043632,-0.652947967472192,0.227,0.452,1
"EIF2S3B",0.0164378732667519,-0.653060017104565,0.091,0.253,1
"DNAJA4",0.55331190299483,-0.653210801693428,0.432,0.435,1
"PIKFYVE",0.846032267369598,-0.653302753440816,0.75,0.662,1
"DDR2",0.198031484892396,-0.654004145150807,0.273,0.176,1
"DHDDS",0.259750855922681,-0.654010511109957,0.341,0.403,1
"DTX4",0.196611505009219,-0.654477520943296,0.182,0.284,1
"FGD6",0.771159076313683,-0.655933722931247,0.25,0.241,1
"LRPAP1",0.640480519556952,-0.656749748232471,0.477,0.477,1
"NAA15",0.0838061180760294,-0.656991886871091,0.568,0.688,1
"CACUL1",0.0359542173104948,-0.657081986775413,0.659,0.761,1
"DPH5",0.410382388709362,-0.657785028406127,0.25,0.176,1
"ZNF548",0.16916814550324,-0.658303635352566,0.159,0.25,1
"CPSF7",0.790625731429946,-0.658446485519081,0.455,0.474,1
"RPL26L1",0.0208175101788219,-0.658934112094131,0.227,0.412,1
"GMPS",0.0571342382067939,-0.659066413171415,0.364,0.506,1
"ENSG00000289194.1",0.141429960656312,-0.659342538101133,0.386,0.489,1
"NUMA1",0.796697769678915,-0.659474150589594,0.477,0.455,1
"KCNC1",0.048814629530605,-0.659623505633042,0.182,0.335,1
"SH3BGRL2",0.116827224458808,-0.660259289869146,0.295,0.395,1
"MRPL57",0.0046624367050513,-0.660663268726352,0.341,0.56,1
"NR3C2",0.23255857206363,-0.661189231719923,0.25,0.321,1
"PHF20",0.0273878733724782,-0.661273508099115,0.659,0.719,1
"ILF2",0.269427969645573,-0.662104601162179,0.659,0.707,1
"RRP1B",0.383154596253712,-0.662376009107214,0.318,0.375,1
"NDUFS5",0.026638052755137,-0.663564345989052,0.75,0.827,1
"GATD1",0.284251576489245,-0.663686612817945,0.205,0.287,1
"EIF2AK3",0.49641170906142,-0.66380485939915,0.318,0.352,1
"NKIRAS2",0.0678543918566115,-0.664568898425019,0.182,0.33,1
"GDI1",0.96463153339032,-0.665260041110324,0.909,0.736,1
"SPAST",0.836575461108303,-0.665696539859065,0.545,0.483,1
"PSMG4",0.0370334378787648,-0.665700771570486,0.318,0.443,1
"AC114495.2",0.184756356902666,-0.666449537495884,0.205,0.295,1
"EPC1",0.00258533837018911,-0.666449537495885,0.477,0.724,1
"EPB41L4A.AS1",0.557470077606559,-0.667031716598869,0.364,0.293,1
"RPS3",0.0201951059442425,-0.667766374937788,0.841,0.866,1
"RPL39P3",0.00469534968519677,-0.667908575666564,0.295,0.491,1
"UPF3A",0.294028983776225,-0.667983087489054,0.727,0.759,1
"AC138393.1",0.470589801356274,-0.668066743366599,0.386,0.324,1
"ATP5F1B",0.0153632064361009,-0.66833029676927,0.909,0.923,1
"SLC10A1",0.364611641078491,-0.668378508908793,0.25,0.185,1
"VMA21",0.460279711477363,-0.668584421472536,0.455,0.523,1
"C11orf74",0.0684145682800043,-0.669019587047377,0.205,0.324,1
"SLC39A9",0.075966555841995,-0.669121145747549,0.409,0.497,1
"SIRT5",0.0777208631515102,-0.669571076038966,0.205,0.327,1
"METTL17",0.283895420307711,-0.669652753858199,0.295,0.341,1
"TRAPPC2",0.0373142313672516,-0.669705551328739,0.5,0.622,1
"AC006001.2",0.509974625755412,-0.670643870198449,0.25,0.312,1
"PAPOLG",0.0443273050359339,-0.67065688109901,0.386,0.486,1
"BRD3",0.080167522700066,-0.670908448508938,0.455,0.574,1
"RABGAP1",0.72519657460404,-0.671314035177611,0.705,0.71,1
"PEA15",0.808369539313544,-0.671349194611664,0.75,0.662,1
"RPL26",0.113864022111466,-0.671759585134168,0.818,0.804,1
"PHF11",0.0215261848514227,-0.672425341971496,0.409,0.23,1
"HIVEP1",0.0128702934983748,-0.67291298606635,0.318,0.517,1
"MARK2",0.681715183764531,-0.673257106215284,0.25,0.219,1
"IKZF4",0.181390139240806,-0.674003561086239,0.205,0.315,1
"ADSL",0.13172398039623,-0.674790139430195,0.295,0.398,1
"UBR4",0.404273273473728,-0.675052664595179,0.75,0.744,1
"METTL26",0.0155453716327922,-0.675777663906823,0.136,0.332,1
"TSC22D3",0.1216177993121,-0.676133021048741,0.591,0.429,1
"IFT27",0.767199064589068,-0.676220245626227,0.295,0.259,1
"AC112247.1",0.00105776788158882,-0.67661407423428,0.273,0.094,1
"TMEM116",0.331361876073715,-0.676682905751403,0.295,0.227,1
"RFK",0.104729908956092,-0.677096027867502,0.25,0.352,1
"KANTR",0.110822879585241,-0.677326889878343,0.455,0.543,1
"PPP2R5C",0.14574514706508,-0.677826538064173,0.818,0.787,1
"AGAP4",0.0982357534355185,-0.678333998862271,0.227,0.369,1
"GAPDH",0.0098896088618069,-0.678393850784971,0.977,0.957,1
"PCBD1",0.056065162999875,-0.678457188875346,0.205,0.338,1
"COPS6",0.130370438611404,-0.678495130072232,0.636,0.668,1
"CSNK1E",0.0138977620940616,-0.679085943607117,0.591,0.81,1
"GFPT2",0.280839771542342,-0.679423798112596,0.295,0.219,1
"SH3BGRL3",0.0788708125637096,-0.679435273734003,0.636,0.656,1
"OSBP",0.129158074495414,-0.681059941104716,0.341,0.432,1
"COX6B1",0.00493517298770173,-0.682031160071852,0.591,0.793,1
"VDAC3",0.00394975534384929,-0.682115016470632,0.614,0.79,1
"TTN",0.0373117923895124,-0.682704639110466,0.455,0.585,1
"SNHG1",0.57449154794105,-0.682901040773495,0.386,0.429,1
"DDI2",0.780357471553563,-0.683665778573939,0.25,0.267,1
"CYB5R4",0.727790428626183,-0.684343162448467,0.386,0.33,1
"CBX5",0.000898827182800069,-0.68634242881469,0.75,0.892,1
"DLST",0.0418063483055571,-0.687222343899576,0.114,0.25,1
"MOB1A",0.342741937955013,-0.687428322521738,0.545,0.588,1
"MTERF4",0.562960824018322,-0.687561646405066,0.364,0.361,1
"AUP1",0.351179841184898,-0.687986511418726,0.364,0.406,1
"RMND5B",0.133896816696777,-0.689059621915715,0.182,0.29,1
"AKAP9",0.00345596520244723,-0.689126797940476,0.955,0.974,1
"ZNF654",0.463168068043296,-0.689211847384683,0.318,0.384,1
"HEPH",0.349890668059316,-0.689507302047441,0.295,0.216,1
"NDUFA10",0.977175671060626,-0.689614519550968,0.705,0.634,1
"DERL2",0.302051840939565,-0.690313269408547,0.409,0.511,1
"MARCH6",0.0003813721738894,-0.690482470016889,0.977,0.966,1
"STX6",0.255240250429474,-0.6907298364452,0.295,0.375,1
"ANKRD17",0.0819940955899211,-0.691003073082947,0.841,0.821,1
"SUZ12",0.713304781425812,-0.691547379498071,0.591,0.511,1
"ZHX1",0.534078332159206,-0.691837725170869,0.523,0.511,1
"RPS2",0.994173235960886,-0.69255000597181,0.591,0.557,1
"PPP3CB",0.499901626058576,-0.693681791732741,0.455,0.474,1
"SRRT",0.208116983396112,-0.693976625938201,0.273,0.372,1
"COX8A",0.0673568317024983,-0.694186047468892,0.591,0.69,1
"PTPRA",0.0139787657597648,-0.694619116629824,0.455,0.625,1
"PFKL",0.211147862424661,-0.694714132395936,0.318,0.224,1
"TCOF1",0.173897100511392,-0.69491860781273,0.25,0.324,1
"OGT",0.0233952307821721,-0.695585149639573,0.795,0.858,1
"ELMSAN1",0.585663746735358,-0.695756623990158,0.75,0.719,1
"ZNF37BP",0.102209672017966,-0.696660443298347,0.5,0.565,1
"LINC02024",0.0212400391975444,-0.69700589629349,0.114,0.287,1
"BBS7",0.777739799705602,-0.697084178350049,0.386,0.389,1
"PURB",0.411548755645043,-0.697162354076303,0.455,0.366,1
"TANC2",0.0857504149877817,-0.697392038019824,0.614,0.656,1
"KLHDC2",0.217040200032822,-0.697647443449398,0.273,0.366,1
"ENSG00000288943.1",0.313476699512353,-0.697840054000889,0.295,0.219,1
"TBC1D22A",0.87375833634353,-0.701036242871893,0.273,0.276,1
"ZBTB8OS",0.269371467867505,-0.701666812746744,0.432,0.509,1
"RPSA",0.31151756773994,-0.703188582181782,0.682,0.707,1
"APLP2",0.0103628507009116,-0.703637788179895,0.795,0.869,1
"FDPS",0.0171768383062894,-0.704575765280791,0.364,0.534,1
"WWP1",0.227790147014453,-0.705613865880435,0.409,0.497,1
"VHL",0.603254542239978,-0.705714660181766,0.386,0.423,1
"ZRANB1",0.276050945245545,-0.706222773118101,0.182,0.261,1
"MPHOSPH6",0.258854190474506,-0.706240584646524,0.409,0.472,1
"FAM216A",0.34354153204597,-0.706301205040084,0.273,0.335,1
"CENPBD1P1",0.388423951553244,-0.70634889549373,0.273,0.349,1
"SYNJ1",0.0584491838032885,-0.706410820114339,0.432,0.517,1
"EIF3A",0.190289904886676,-0.706920897856989,0.841,0.824,1
"EXOSC2",0.269429570202472,-0.707271751623518,0.318,0.418,1
"PKN2",0.192298527899832,-0.707404660034297,0.591,0.636,1
"RARS2",0.106837714341883,-0.707437885818535,0.5,0.639,1
"MRPL20",0.0865298550938118,-0.707553174973051,0.455,0.58,1
"INVS",0.951471939617528,-0.709244836607756,0.25,0.247,1
"SNORD14E",0.208182319884417,-0.709988754927979,0.182,0.278,1
"DDX24",0.0168830179103135,-0.710434011417081,0.75,0.784,1
"CYB5B",0.423418882219497,-0.710458473966083,0.5,0.574,1
"TMEM260",0.871937412361063,-0.711255475060312,0.25,0.261,1
"METTL15",0.250602498799076,-0.711511368348762,0.273,0.361,1
"TBC1D20",0.392240599546464,-0.711832983590732,0.318,0.366,1
"NRXN2",0.0768326515797659,-0.712007045470123,0.273,0.403,1
"SMARCA2",0.00430221514897755,-0.71219847256921,0.75,0.832,1
"KMT2A",0.0120562551472578,-0.712462182576061,0.841,0.886,1
"EIF2S3",0.000519422140272919,-0.712464913390678,0.727,0.898,1
"SLC25A36",0.252664215346981,-0.712542840547871,0.636,0.688,1
"UQCRC2",0.212919285429907,-0.712869832847479,0.523,0.625,1
"ELOC",0.591505920356075,-0.713861827843439,0.773,0.744,1
"TMED9",0.902685442124511,-0.7150934136887,0.25,0.261,1
"SOGA1",0.899955452549113,-0.715315105043093,0.591,0.599,1
"CYB5D2",0.953020803246274,-0.716499569037191,0.295,0.295,1
"CEP95",0.062831259834341,-0.717115818307184,0.727,0.776,1
"EI24",0.352422095849669,-0.717617134147873,0.5,0.369,1
"COX7B",0.0234992506317209,-0.717979569122413,0.818,0.849,1
"DIDO1",0.4168227082839,-0.718692297389003,0.568,0.449,1
"RNMT",0.0141300396832285,-0.718943919860962,0.682,0.764,1
